instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m,status,size_dummy,covid_dummy,DD_a_wins,DD_m_wins,DD_a_wins_5_95,DD_m_wins_5_95
FFWM,2020,1.0,-0.174295611,-0.169895611,1.247547824,9.989046674,1.541564401,1.526213769,18.99807322,21.25995414,71.45575355,36.26900853,36.26900853,20.28455285,12.55260831,61.25756129,28.27881579,28.27881579,8.847526624,0.038665202,1.284086352,12.17,34.81689,2.170595608,1.519587342,98.48041266,6957.16,269.0,0.015430351,0.0,0.0,17.863058912214292,1.1437606459610157e-71,,,no_sigma_E,0,1,17.863058912214292,,17.863058912214292,
BHLB,2017,0.0,0.167820722,0.175820722,1.729215296,4.263874467,0.665168241,0.431783674,26.14350339,48.82305129,58.04964539,45.68801882,45.68801882,25.0228658,27.79232261,69.2278157,39.26430904,39.26430904,9.356235727,0.099250083,1.138770642,12.43,26.41581073,2.212229874,42.34816192,57.65183808,11570.751,1148.398,0.734550074,0.0,0.0,13.419749678680985,2.3163770407553493e-41,,,no_sigma_E,0,0,13.419749678680985,,13.419749678680985,
BHLB,2018,0.0,-0.318276825,-0.300176825,2.520337848,7.249521724,1.139485457,0.754302282,22.59698044,50.09271751,52.17299578,43.77372091,43.77372091,26.14350339,48.82305129,58.04964539,45.68801882,45.68801882,9.410193269,0.125186135,0.809961468,12.99,26.09628102,3.647418958,40.33784484,58.37905994,12212.231,1528.802,0.690964275,0.0,0.0,11.602121564673594,2.009936701112057e-31,,,no_sigma_E,0,0,11.602121564673594,,11.602121564673594,
FBNC,2017,0.0,0.203739283,0.211739283,4.01795877,7.307539939,1.09497318,0.839275078,22.15799615,40.22283747,34.30221917,32.29932629,32.29932629,21.15270351,36.14618727,46.21302617,34.56519831,34.56519831,8.62101919,0.073470395,1.51024244,12.5,34.91835,5.952115192,31.88604828,68.11395172,5547.037,407.543,0.468128004,0.0,0.0,16.213849455710957,2.0127273852793825e-59,,,no_sigma_E,0,0,16.213849455710957,,16.213849455710957,
FBNC,2018,0.0,-0.304867275,-0.286767275,3.71036033,9.095436895,1.185494355,0.971220632,21.58687943,32.17597935,43.45214302,31.60205724,31.60205724,22.15799615,40.22283747,34.30221917,32.29932629,32.29932629,8.676607025,0.069338499,1.270317031,13.97,34.70914,6.011102268,25.25645174,74.74354826,5864.116,406.609,0.337908118,0.0,0.0,16.592396777507506,3.954987196073293e-62,,,no_sigma_E,0,0,16.592396777507506,,16.592396777507506,
BUSE,2017,0.0,0.164015075,0.172015075,1.32927247,5.567447166,0.963724692,0.740660383,22.15799615,24.95022429,47.73164036,29.55870178,29.55870178,21.15270351,24.07519661,48.34328783,29.34488114,29.34488114,8.969623307,0.095373023,1.558954563,14.15,34.66551,1.854352565,31.55211622,68.44788378,7860.64,749.693,0.460965547,0.0,0.0,15.036549726923798,2.1151558211142343e-51,,,no_sigma_E,0,0,15.036549726923798,,15.036549726923798,
BUSE,2018,0.0,-0.226144108,-0.208044108,1.654552962,7.495845367,1.101778419,0.853125609,21.58687943,41.05874359,46.52120808,37.11277173,37.11277173,22.15799615,24.95022429,47.73164036,29.55870178,29.55870178,8.949281665,0.052664009,1.205459168,14.83,34.66551,2.752631921,30.84876728,69.15123272,7702.357,405.637,0.446105819,0.0,0.0,17.506362446477308,6.406215631210228e-69,,,no_sigma_E,0,0,17.506362446477308,,17.506362446477308,
BRKL,2017,0.0,0.134611662,0.142611662,1.796439504,6.827788792,0.954392781,0.899248265,22.15799615,21.25495609,39.93250972,24.91816172,24.91816172,21.15270351,22.17580969,39.85637088,25.34749512,25.34749512,8.821769106,0.150557745,1.508906076,14.75,35.74108,2.59302799,8.711727553,91.28827245,6780.249,1020.819,0.095430961,0.0,0.0,12.572415094683809,1.4971744139705404e-36,,,no_sigma_E,0,0,12.572415094683809,,12.572415094683809,
BRKL,2018,0.0,-0.253347827,-0.235247827,1.874902781,7.952405017,0.906428461,0.855808285,21.58687943,21.98702088,63.09127249,33.61842045,33.61842045,22.15799615,21.25495609,39.93250972,24.91816172,24.91816172,8.908262509,0.124518637,1.230666087,14.42,35.64958,3.248382174,8.417946455,91.58205355,7392.805,920.542,0.091916987,0.0,0.0,13.18075157568522,5.6628435987142085e-40,,,no_sigma_E,0,0,13.18075157568522,,13.18075157568522,
FCF,2017,0.0,0.173346654,0.181346654,1.434480702,5.132756609,0.960460813,0.655891978,22.15799615,35.51659968,45.52619538,34.00566378,34.00566378,21.15270351,26.62346911,70.61717861,38.62742498,38.62742498,8.89679867,0.108829412,1.571370722,12.34,28.45509,1.851298644,39.35881868,60.64118132,7308.539,795.384,0.649044392,0.0,0.0,14.401590663780036,2.528308911346212e-47,,,no_sigma_E,0,0,14.401590663780036,,14.401590663780036,
FCF,2018,0.0,-0.258642174,-0.240542174,1.944934307,7.587793347,1.132821001,0.843898568,21.58687943,32.02476968,53.73639796,35.22938902,35.22938902,22.15799615,35.51659968,45.52619538,34.00566378,34.00566378,8.965494903,0.115846891,1.220134233,14.65,28.26105,2.938106237,32.30615039,67.69384961,7828.255,906.879,0.477239078,0.0,0.0,13.710648713524709,4.3835236169550374e-43,,,no_sigma_E,0,0,13.710648713524709,,13.710648713524709,
EGBN,2020,1.0,-0.15403658,-0.14963658,1.215582828,6.305157666,1.140023313,0.941614504,46.62813102,40.704295,66.50760093,46.97077633,46.97077633,48.65853659,46.61548174,69.73681418,51.15737317,51.15737317,9.316302886,0.053500053,1.057706941,17.04,37.75367,2.132456739,25.29017252,74.70982748,11117.802,594.803,0.338511992,0.0,0.0,16.130947997854275,7.73142962711115e-59,,,no_sigma_E,0,1,16.130947997854275,,16.130947997854275,
EGBN,2021,1.0,0.1563496,0.1567496,1.399441469,1.525834904,1.041609322,1.002355155,45.26791928,39.16809937,30.26181538,33.44110566,33.44110566,46.62813102,40.704295,66.50760093,46.97077633,46.97077633,9.379856117,0.033221719,1.37992513,16.15,27.36304,1.721865334,5.11565271,94.88434729,11847.31,393.588,0.053914611,0.0,0.0,18.78344716330314,5.158003664214372e-79,,,no_sigma_E,0,1,18.78344716330314,,18.78344716330314,
STEL,2019,0.0,0.032521321,0.053921321,1.137243102,5.036059555,0.54527598,0.544646666,20.28455285,26.89487384,32.98631009,25.21492906,25.21492906,21.58687943,22.44708436,31.83433267,22.5941136,22.5941136,8.154369094,0.014513256,1.451069356,16.41,30.62434,1.561659288,0.166273412,99.83372659,3478.544,50.485,0.001665503,0.0,0.0,24.31275178820905,7.185558708692539e-131,,,no_sigma_E,0,0,24.31275178820905,,24.31275178820905,
STEL,2020,1.0,-0.080519922,-0.076119922,0.487606923,6.99662252,1.024486749,1.020638986,18.99807322,24.78419396,38.04792107,25.99021179,25.99021179,20.28455285,26.89487384,32.98631009,25.21492906,25.21492906,8.28127261,0.012660738,1.149001909,16.71,28.61167,0.789102328,0.525317109,99.47468289,3949.217,50.0,0.005280913,0.0,0.0,23.87810794236364,2.585852964039811e-126,,,no_sigma_E,0,1,23.87810794236364,,23.87810794236364,
CLBK,2019,0.0,-0.069732098,-0.048332098,1.417446215,3.485519915,0.417163121,0.294475479,22.06022092,25.15623882,69.4205667,37.72459467,37.72459467,21.58687943,30.78613721,44.26715523,31.20609994,31.20609994,9.010509701,0.171824958,1.961478179,17.25,33.26732,2.168654611,38.43609599,61.56390401,8188.694,1407.022,0.624328437,0.0,0.0,13.027852157653264,4.24829238859403e-39,,,no_sigma_E,0,0,13.027852157653264,,13.027852157653264,
CLBK,2020,1.0,-0.191231174,-0.186831174,1.504647095,3.505614386,0.580429905,0.378311774,20.85479836,27.81328216,68.16571026,38.60241207,38.60241207,22.06022092,25.15623882,69.4205667,37.72459467,37.72459467,9.082340623,0.090851933,1.706956143,18.54,33.16476,2.406632061,44.4251103,55.5748897,8798.536,799.364,0.799373792,0.0,0.0,15.203331502419084,1.6804251063885338e-52,,,no_sigma_E,0,1,15.203331502419084,,15.203331502419084,
AMTB,2020,1.0,-0.435393268,-0.430993268,1.429964123,4.075076424,0.61578078,0.499788631,18.99807322,42.41611639,68.6590154,45.75563928,45.75563928,20.28455285,26.65912672,48.70741802,30.75759734,30.75759734,8.958140366,0.150916375,0.734227164,13.96,30.219,2.512704254,24.95798495,75.04201505,7770.893,1172.755,0.332586817,0.0,0.0,9.622756047534168,3.2045238540523104e-22,,,no_sigma_E,0,1,9.622756047534168,,9.622756047534168,
AMTB,2021,1.0,0.496032825,0.496432825,2.024546522,1.587478602,1.448600892,1.316364471,17.43215031,38.46229689,64.55770527,42.31807315,42.31807315,18.99807322,42.41611639,68.6590154,45.75563928,45.75563928,8.940943305,0.122100063,1.485672813,14.56,25.30041,2.12445634,11.85386528,88.14613472,7638.399,932.649,0.134479695,0.0,0.0,10.969336696880765,2.68323117178059e-28,,,no_sigma_E,0,1,10.969336696880765,,10.969336696880765,
AMTB,2022,1.0,0.202692544,0.216892544,3.806654738,8.905050483,1.260289589,1.103554235,22.70569188,37.63834853,43.71801632,35.3880167,35.3880167,17.43215031,38.46229689,64.55770527,42.31807315,42.31807315,9.119080419,0.116036453,1.282252621,12.39,21.8938,4.638727218,15.3861282,84.6138718,9127.804,1059.158,0.181839312,0.0,0.0,,,2.8672114514612614,0.0257714657415614,extreme_DD_a_y2022_small,0,1,,2.868739231120174,,3.925401281033244
CNOB,2017,0.0,0.259798419,0.267798419,1.937270648,6.870865716,0.943976043,0.900531159,22.15799615,23.08167358,58.36078701,32.45839342,32.45839342,21.15270351,22.45083404,60.81200228,33.0279345,33.0279345,8.538649744,0.141878091,1.460552449,11.04,30.48364,2.426552661,6.489528219,93.51047178,5108.442,724.776,0.069398946,0.0,0.0,12.732332857781612,1.9549000074100303e-37,,,no_sigma_E,0,0,12.732332857781612,,12.732332857781612,
CNOB,2018,0.0,-0.330519079,-0.312419079,1.893226807,7.284292271,0.845040526,0.754621196,21.58687943,22.01597592,51.7377304,29.545507,29.545507,22.15799615,23.08167358,58.36078701,32.45839342,32.45839342,8.605587146,0.133384242,0.972604513,13.15,28.71092,3.030886603,14.38923359,85.61076641,5462.092,728.557,0.168077383,0.0,0.0,12.562685036346014,1.693211999667025e-36,,,no_sigma_E,0,0,12.562685036346014,,12.562685036346014,
NBHC,2017,0.0,0.164631488,0.172631488,1.532407612,5.328109805,0.641390109,0.601334297,22.15799615,30.47220998,43.65248227,30.82910976,30.82910976,21.15270351,24.47913863,36.61120592,25.32168689,25.32168689,8.485385653,0.05359345,1.637046886,13.8,31.375235,2.003723045,8.847810298,91.1521897,4843.465,259.578,0.097066349,0.0,0.0,18.206683444936075,2.283967916670861e-74,,,no_sigma_E,0,0,18.206683444936075,,18.206683444936075,
NBHC,2018,0.0,-0.233761147,-0.215661147,1.582605172,8.967267792,1.049168332,1.013436211,21.58687943,27.83272266,48.63424384,31.31335822,31.31335822,22.15799615,30.47220998,43.65248227,30.82910976,30.82910976,8.644119368,0.064775169,1.366665863,13.8,26.74312471,2.441222368,4.591968828,95.40803117,5676.666,367.707,0.048129793,0.0,0.0,17.06454231836446,1.362583314611093e-65,,,no_sigma_E,0,0,17.06454231836446,,17.06454231836446,
PRK,2016,0.0,0.183995151,0.185995151,2.090438318,5.14531731,0.809040311,0.546029027,21.15270351,23.99784601,64.15102389,34.99730022,34.99730022,18.2821119,21.60973678,62.55106209,33.2368118,33.2368118,8.918327067,0.15186648,2.43577643,14.32,29.52683,2.809518443,40.59973657,59.40026343,7467.586,1134.076,0.683494218,0.0,0.0,14.654428546486924,6.310701899346453e-49,,,no_sigma_E,0,0,14.654428546486924,,14.654428546486924,
PRK,2017,0.0,0.14022173,0.14822173,1.983088174,4.755417265,0.725352905,0.500361519,22.15799615,25.81477761,54.13978495,32.29445227,32.29445227,21.15270351,23.99784601,64.15102389,34.99730022,34.99730022,8.927661761,0.120235432,2.07107967,14.14,29.71784,2.692998409,39.01655071,60.98344929,7537.62,906.289,0.639789175,0.0,0.0,15.910206288234088,2.6917908121445276e-57,,,no_sigma_E,0,0,15.910206288234088,,15.910206288234088,
OBK,2019,0.0,0.048936624,0.070336624,2.226323484,6.425909094,0.794840397,0.78701715,20.28455285,26.22594138,40.76727157,27.68428469,27.68428469,21.58687943,24.04604627,37.2673773,25.34309478,25.34309478,8.580097753,0.080213897,1.482688638,12.76,18.53285,2.647490113,1.205461313,98.79453869,5324.626,427.109,0.0122017,0.0,0.0,15.682483895518406,9.96527143397783e-56,,,no_sigma_E,0,0,15.682483895518406,,15.682483895518406,
OBK,2020,1.0,-0.159073712,-0.154673712,2.243201578,6.712201867,1.070739964,0.949928629,18.99807322,33.37639982,44.2414175,32.48160461,32.48160461,20.28455285,26.22594138,40.76727157,27.68428469,27.68428469,8.9396161,0.150091344,1.00868467,13.79,18.75305,2.925575112,13.53477695,86.46522305,7628.268,1144.937,0.156534344,0.0,0.0,11.043723035948906,1.175431240075002e-28,,,no_sigma_E,0,1,11.043723035948906,,11.043723035948906,
TCBK,2017,0.0,0.094600327,0.102600327,1.336964269,6.286851844,0.905698935,0.823666339,24.17324669,20.01041765,60.4975978,31.99449844,31.99449844,21.15270351,17.96020205,60.42662116,30.66184384,30.66184384,8.46827917,0.037599697,1.718266139,14.07,40.18208,2.088016877,14.2731744,85.7268256,4761.315,179.024,0.16649601,0.0,0.0,20.261978235427858,1.3927172198436417e-91,,,no_sigma_E,0,0,20.261978235427858,,20.261978235427858,
TCBK,2018,0.0,-0.247985432,-0.229885432,1.280878505,6.83188947,0.862366774,0.734328979,23.52538211,27.70081635,51.53786365,32.57238021,32.57238021,24.17324669,20.01041765,60.4975978,31.99449844,31.99449844,8.756594427,0.011472913,1.242242574,14.4,39.73925,2.421435301,22.44111935,77.55888065,6352.441,72.881,0.289343002,0.0,0.0,25.036844291978912,1.214194333115722e-138,,,no_sigma_E,0,0,25.036844291978912,,25.036844291978912,
STBA,2017,0.0,0.131382993,0.139382993,1.85934476,5.108186418,0.847907669,0.591094192,22.15799615,24.47262831,67.38389385,36.39662543,36.39662543,21.15270351,26.21093259,56.02246871,33.1687113,33.1687113,8.862236449,0.096750188,1.574868408,12.55,23.22174,2.305772605,36.13806668,63.86193332,7060.255,683.081,0.565878056,0.0,0.0,15.010329203142671,3.141753583928896e-51,,,no_sigma_E,0,0,15.010329203142671,,15.010329203142671,
STBA,2018,0.0,-0.240729939,-0.222629939,2.014341248,6.040707753,0.751715507,0.566698539,21.58687943,20.5457031,70.43859649,35.54856347,35.54856347,22.15799615,24.47262831,67.38389385,36.39662543,36.39662543,8.889063046,0.083605422,1.402535254,13.21,26.16937,2.937411043,30.66169275,69.33830725,7252.221,606.325,0.44220423,0.0,0.0,15.724857570954187,5.1090172525786195e-56,,,no_sigma_E,0,0,15.724857570954187,,15.724857570954187,
BY,2018,0.0,-0.304227085,-0.286127085,2.079770895,7.093393918,0.745262424,0.707564026,21.58687943,23.47659706,68.64645792,36.35711699,36.35711699,22.15799615,25.10361278,41.84969115,27.51728075,27.51728075,8.505641527,0.100339216,0.945714163,13.99,28.26105,3.26601667,6.832617107,91.99938929,4942.574,495.934,0.07426807,0.0,0.0,12.555283772602047,1.859228741443427e-36,,,no_sigma_E,0,0,12.555283772602047,,12.555283772602047,
BY,2019,0.0,0.072472976,0.093872976,1.822617429,6.44337685,0.8624106,0.798197187,20.28455285,20.10535673,66.81417807,34.02536105,34.02536105,21.58687943,23.47659706,68.64645792,36.35711699,36.35711699,8.616460803,0.10448967,1.01217113,14.43,20.99961,2.200731822,9.115568419,89.51533215,5521.809,576.972,0.101832482,0.0,0.0,10.830757961739682,1.2305480350239042e-27,,,no_sigma_E,0,0,10.830757961739682,,10.830757961739682,
PEBO,2017,0.0,0.155403593,0.163403593,1.518946834,4.454298119,0.705055189,0.490752276,24.17324669,36.04300109,46.48021048,34.90040039,34.90040039,21.15270351,35.05038712,58.84385666,38.56878041,38.56878041,8.183588918,0.098699328,1.298131918,14.6,31.19341,2.062279976,38.82490322,61.17509678,3581.686,353.51,0.634652093,0.0,0.0,14.03133647829119,5.012222753887942e-45,,,no_sigma_E,0,0,14.03133647829119,,14.03133647829119,
PEBO,2018,0.0,-0.228490894,-0.210390894,1.44330677,5.854170673,0.754350998,0.577684303,23.52538211,33.36957064,23.50099933,25.29081118,25.29081118,24.17324669,36.04300109,46.48021048,34.90040039,34.90040039,8.291910855,0.116709851,1.129782326,14.6,31.17319,2.308654808,30.76378634,69.23621366,3991.454,465.842,0.44433086,0.0,0.0,13.24427732047018,2.4347325396968547e-40,,,no_sigma_E,0,0,13.24427732047018,,13.24427732047018,
FFIC,2017,0.0,0.155460391,0.163460391,1.657792552,7.24452288,1.077980731,0.999555939,22.15799615,30.6848622,47.65843057,32.37672666,32.37672666,21.15270351,33.46469985,21.88139932,24.47579488,24.47579488,8.748189668,0.207905387,1.476089948,14.31,38.76947,2.470823943,11.3583695,88.6416305,6299.274,1309.653,0.128138093,0.0,0.0,10.837300106702422,1.145667989134977e-27,,,no_sigma_E,0,0,10.837300106702422,,10.837300106702422,
FFIC,2018,0.0,-0.270307069,-0.252207069,2.467542558,7.720016608,0.890132009,0.80719686,21.58687943,30.06547832,61.341328,36.99535533,36.99535533,22.15799615,30.6848622,47.65843057,32.37672666,32.37672666,8.829691186,0.183027625,1.09650078,13.7,37.8138,4.316051245,14.17936751,85.82063249,6834.176,1250.843,0.165220963,0.0,0.0,10.95777468660213,3.049019915811108e-28,,,no_sigma_E,0,0,10.95777468660213,,10.95777468660213,
QCRH,2017,0.0,0.192672761,0.200672761,2.129369472,4.82157999,0.571653236,0.492012281,22.15799615,23.08167358,51.26630062,29.90437832,29.90437832,21.15270351,22.45083404,37.59812287,24.67093791,24.67093791,8.289706415,0.077706668,1.68812688,11.15,23.6137,2.570860434,17.48540901,82.51459099,3982.664773,309.479609,0.211906874,0.0,0.0,16.452786761085463,4.004827354588033e-61,,,no_sigma_E,0,0,16.452786761085463,,16.452786761085463,
QCRH,2018,0.0,-0.258102282,-0.240002282,2.999178343,6.513327207,0.687339042,0.594106091,21.58687943,22.01597592,40.18765268,25.38747902,25.38747902,22.15799615,23.08167358,51.26630062,29.90437832,29.90437832,8.507084307,0.08181662,1.06606712,10.69,19.34683,3.967716032,16.28812374,83.71187626,4949.710195,404.968557,0.194573631,0.0,0.0,14.919087936861994,1.2381753644263582e-50,,,no_sigma_E,0,0,14.919087936861994,,14.919087936861994,
SRCE,2017,0.0,0.16083857,0.16883857,1.320258949,6.204117313,1.044467958,0.854976081,22.15799615,29.38454613,50.2688172,32.67150907,32.67150907,21.15270351,32.17982046,47.76877133,33.15794863,33.15794863,8.68055005,0.058332331,1.784978338,14.7,34.52938,1.823903805,25.2908739,74.7091261,5887.284,343.419,0.338524558,0.0,0.0,18.191009893782383,3.0404663666425084e-74,,,no_sigma_E,0,0,18.191009893782383,,18.191009893782383,
SRCE,2018,0.0,-0.222578899,-0.204478899,1.610011606,7.987766008,1.101202711,0.917883041,21.58687943,30.30355313,54.81123695,34.76260766,34.76260766,22.15799615,29.38454613,50.2688172,32.67150907,32.67150907,8.747311562,0.052310826,1.364834214,14.68,35.09027,2.721284195,23.52921618,76.47078382,6293.745,329.231,0.307688963,0.0,0.0,18.114164660425303,1.2319196123520966e-73,,,no_sigma_E,0,0,18.114164660425303,,18.114164660425303,
SYBT,2017,0.0,0.141153505,0.149153505,1.368139655,5.053185184,0.699698784,0.58692447,22.15799615,20.01738986,59.52985587,31.35937348,31.35937348,21.15270351,19.84239996,57.98634812,30.7169157,30.7169157,8.083219344,0.086825227,2.562647455,13.52,29.24111,1.767748121,21.3557156,78.6442844,3239.646,281.283,0.271548222,0.0,0.0,17.868119305476238,1.0445991657464231e-71,,,no_sigma_E,0,0,17.868119305476238,,17.868119305476238,
SYBT,2018,0.0,-0.190251131,-0.172151131,1.540526872,4.731501997,0.455336196,0.365902738,21.58687943,10.3181379,51.23362203,23.56190033,23.56190033,22.15799615,20.01738986,59.52985587,31.35937348,31.35937348,8.102563416,0.028616462,2.035939316,13.91,29.24111,2.357979157,25.67402531,74.32597469,3302.924,94.518,0.34542467,0.0,0.0,23.067543672166657,4.903845809234985e-118,,,no_sigma_E,0,0,23.067543672166657,,23.067543672166657,
NIC,2017,0.0,0.127773934,0.135773934,1.619517662,6.159681914,0.873008216,0.78433196,22.15799615,24.82821072,11.53626173,16.46784674,16.46784674,21.15270351,27.34540804,11.67662116,17.766906,17.766906,7.983587733,0.026962253,1.475791621,12.8,33.08092,2.24654508,14.45312114,85.54687886,2932.433,79.065,0.168949719,0.0,0.0,21.21314315235705,3.611122237443534e-100,,,no_sigma_E,0,0,21.21314315235705,,21.21314315235705,
NIC,2018,0.0,-0.173719126,-0.155619126,1.854887512,4.861563447,0.370223857,0.35102954,21.58687943,28.65633282,11.4978903,18.35278158,18.35278158,22.15799615,24.82821072,11.53626173,16.46784674,16.46784674,8.038039023,0.024965001,1.198546676,12.9,31.42994,2.915286272,7.385398551,92.61460145,3096.535,77.305,0.07974335,0.0,0.0,21.05103612568395,1.1186759693508866e-98,,,no_sigma_E,0,0,21.05103612568395,,21.05103612568395,
TBBK,2017,0.0,0.301857215,0.309857215,2.174993666,7.913040977,1.212872082,1.11962373,22.15799615,32.50460748,39.39945093,30.30608765,30.30608765,21.15270351,29.92376133,23.31769056,23.23655422,23.23655422,8.457049691,0.011881745,1.699589269,17.09,31.375235,2.7667444,10.82285338,89.17714662,4708.147,55.941,0.121363531,0.0,0.0,26.15344633819956,4.502330611249047e-151,,,no_sigma_E,0,0,26.15344633819956,,26.15344633819956,
